,Boca de Entrega@Cliente (Facturación) None,Boca de Entrega@DESC,Artículo@Cliente (Facturación) None,Artículo@DESC,Dias Mínimo
0,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
1,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",120.0
2,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",120.0
3,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                           ",120.0
4,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010020199               ,"AC,FAMILIAR,GIR,12X1,5L,B,ESP,M.I.                          ",120.0
5,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",120.0
6,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.            ",120.0
7,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.                   ",120.0
8,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010570018               ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.                          ",120.0
9,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.                           ",120.0
10,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL          ",120.0
11,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010900002               ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.                ",120.0
12,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010900017               ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.             ",120.0
13,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010900018               ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.               ",120.0
14,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.    ",120.0
15,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.                   ",120.0
16,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010900032               ,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.                  ",120.0
17,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010950015               ,"AC,MAZOLA CLA,MAIZ,12X500ML,B,ESP,M.I.                      ",120.0
18,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.                      ",120.0
19,200077,LA AGRICOLA REG.COOP.LTDA.              ,6010960007               ,"AC,MAZOLA,OLIVA VE,12X500ML,B,ESP,M.I.                      ",120.0
20,200077,LA AGRICOLA REG.COOP.LTDA.              ,6011570002               ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.                      ",120.0
21,200077,LA AGRICOLA REG.COOP.LTDA.              ,6011570005               ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.                     ",120.0
22,200077,LA AGRICOLA REG.COOP.LTDA.              ,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.                 ",120.0
23,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120.0
24,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
25,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL        ",120.0
26,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",120.0
27,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
28,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
29,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL              ",120.0
30,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
31,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030050069               ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",120.0
32,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",120.0
33,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",120.0
34,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",120.0
35,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030050074               ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",120.0
36,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030330001               ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL ",120.0
37,200077,LA AGRICOLA REG.COOP.LTDA.              ,6030330002               ,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP,M.I./ARL ",120.0
38,200077,LA AGRICOLA REG.COOP.LTDA.              ,6040100003               ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.                          ",120.0
39,200077,LA AGRICOLA REG.COOP.LTDA.              ,6040100009               ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                          ",120.0
40,200077,LA AGRICOLA REG.COOP.LTDA.              ,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",120.0
41,200077,LA AGRICOLA REG.COOP.LTDA.              ,6050100001               ,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.                        ",120.0
42,200077,LA AGRICOLA REG.COOP.LTDA.              ,6050100004               ,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.                       ",120.0
43,200077,LA AGRICOLA REG.COOP.LTDA.              ,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",120.0
44,200077,LA AGRICOLA REG.COOP.LTDA.              ,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.             ",120.0
45,200077,LA AGRICOLA REG.COOP.LTDA.              ,6090020010               ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.               ",120.0
46,200077,LA AGRICOLA REG.COOP.LTDA.              ,6090020011               ,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.              ",120.0
47,200426,TERMINAL 6 S.A.                         ,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",120.0
48,200426,TERMINAL 6 S.A.                         ,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.                   ",120.0
49,200426,TERMINAL 6 S.A.                         ,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
50,200426,TERMINAL 6 S.A.                         ,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL              ",120.0
51,200426,TERMINAL 6 S.A.                         ,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",120.0
52,200561,COTAGRO COOP. AGROP.LTDA.               ,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
53,200561,COTAGRO COOP. AGROP.LTDA.               ,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",120.0
54,200561,COTAGRO COOP. AGROP.LTDA.               ,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",120.0
55,200561,COTAGRO COOP. AGROP.LTDA.               ,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                           ",120.0
56,200561,COTAGRO COOP. AGROP.LTDA.               ,6010020199               ,"AC,FAMILIAR,GIR,12X1,5L,B,ESP,M.I.                          ",120.0
57,200561,COTAGRO COOP. AGROP.LTDA.               ,6010040002               ,"AC,CADA DIA,GIR,12X1,5L,B,ESP,M.I.                          ",120.0
58,200561,COTAGRO COOP. AGROP.LTDA.               ,6010040111               ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.                         ",120.0
59,200561,COTAGRO COOP. AGROP.LTDA.               ,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",120.0
60,200561,COTAGRO COOP. AGROP.LTDA.               ,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.            ",120.0
61,200561,COTAGRO COOP. AGROP.LTDA.               ,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.                   ",120.0
62,200561,COTAGRO COOP. AGROP.LTDA.               ,6010570018               ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.                          ",120.0
63,200561,COTAGRO COOP. AGROP.LTDA.               ,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL          ",120.0
64,200561,COTAGRO COOP. AGROP.LTDA.               ,6010900002               ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.                ",120.0
65,200561,COTAGRO COOP. AGROP.LTDA.               ,6010900017               ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.             ",120.0
66,200561,COTAGRO COOP. AGROP.LTDA.               ,6010900018               ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.               ",120.0
67,200561,COTAGRO COOP. AGROP.LTDA.               ,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.    ",120.0
68,200561,COTAGRO COOP. AGROP.LTDA.               ,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.                   ",120.0
69,200561,COTAGRO COOP. AGROP.LTDA.               ,6010900032               ,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.                  ",120.0
70,200561,COTAGRO COOP. AGROP.LTDA.               ,6010960007               ,"AC,MAZOLA,OLIVA VE,12X500ML,B,ESP,M.I.                      ",120.0
71,200561,COTAGRO COOP. AGROP.LTDA.               ,6011270001               ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL                 ",120.0
72,200561,COTAGRO COOP. AGROP.LTDA.               ,6011270002               ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL                 ",120.0
73,200561,COTAGRO COOP. AGROP.LTDA.               ,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.                     ",120.0
74,200561,COTAGRO COOP. AGROP.LTDA.               ,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.                 ",120.0
75,200561,COTAGRO COOP. AGROP.LTDA.               ,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120.0
76,200561,COTAGRO COOP. AGROP.LTDA.               ,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
77,200561,COTAGRO COOP. AGROP.LTDA.               ,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL        ",120.0
78,200561,COTAGRO COOP. AGROP.LTDA.               ,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL              ",120.0
79,200561,COTAGRO COOP. AGROP.LTDA.               ,6030330001               ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL ",120.0
80,200561,COTAGRO COOP. AGROP.LTDA.               ,6030330002               ,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP,M.I./ARL ",120.0
81,200561,COTAGRO COOP. AGROP.LTDA.               ,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",120.0
82,200561,COTAGRO COOP. AGROP.LTDA.               ,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",120.0
83,200561,COTAGRO COOP. AGROP.LTDA.               ,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.             ",120.0
84,202697,ROSENTAL DAVID E HIJOS SACI             ,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",90.0
85,202697,ROSENTAL DAVID E HIJOS SACI             ,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",90.0
86,202697,ROSENTAL DAVID E HIJOS SACI             ,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",90.0
87,202697,ROSENTAL DAVID E HIJOS SACI             ,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                           ",90.0
88,202697,ROSENTAL DAVID E HIJOS SACI             ,6010010184               ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.                           ",90.0
89,202697,ROSENTAL DAVID E HIJOS SACI             ,6010020199               ,"AC,FAMILIAR,GIR,12X1,5L,B,ESP,M.I.                          ",90.0
90,202697,ROSENTAL DAVID E HIJOS SACI             ,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.                   ",90.0
91,202697,ROSENTAL DAVID E HIJOS SACI             ,6010570018               ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.                          ",90.0
92,202697,ROSENTAL DAVID E HIJOS SACI             ,6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.                           ",90.0
93,202697,ROSENTAL DAVID E HIJOS SACI             ,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL          ",90.0
94,202697,ROSENTAL DAVID E HIJOS SACI             ,6010900017               ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.             ",90.0
95,202697,ROSENTAL DAVID E HIJOS SACI             ,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.    ",90.0
96,202697,ROSENTAL DAVID E HIJOS SACI             ,6010900028               ,"COMBO,AC.NATURA OLIVA INTENSO X,500ML,+ 1 BOLSA ECOLOGICA,ES",90.0
97,202697,ROSENTAL DAVID E HIJOS SACI             ,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.                   ",90.0
98,202697,ROSENTAL DAVID E HIJOS SACI             ,6010900032               ,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.                  ",90.0
99,202697,ROSENTAL DAVID E HIJOS SACI             ,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.                      ",90.0
100,202697,ROSENTAL DAVID E HIJOS SACI             ,6011270002               ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL                 ",90.0
101,202697,ROSENTAL DAVID E HIJOS SACI             ,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.                     ",90.0
102,202697,ROSENTAL DAVID E HIJOS SACI             ,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120.0
103,202697,ROSENTAL DAVID E HIJOS SACI             ,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
104,202697,ROSENTAL DAVID E HIJOS SACI             ,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL        ",120.0
105,202697,ROSENTAL DAVID E HIJOS SACI             ,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
106,202697,ROSENTAL DAVID E HIJOS SACI             ,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
107,202697,ROSENTAL DAVID E HIJOS SACI             ,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL              ",120.0
108,202697,ROSENTAL DAVID E HIJOS SACI             ,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
109,202697,ROSENTAL DAVID E HIJOS SACI             ,6030050069               ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",120.0
110,202697,ROSENTAL DAVID E HIJOS SACI             ,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",120.0
111,202697,ROSENTAL DAVID E HIJOS SACI             ,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",120.0
112,202697,ROSENTAL DAVID E HIJOS SACI             ,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",120.0
113,202697,ROSENTAL DAVID E HIJOS SACI             ,6030330001               ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL ",120.0
114,202697,ROSENTAL DAVID E HIJOS SACI             ,6030330002               ,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP,M.I./ARL ",120.0
115,202697,ROSENTAL DAVID E HIJOS SACI             ,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",120.0
116,202697,ROSENTAL DAVID E HIJOS SACI             ,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",120.0
117,202697,ROSENTAL DAVID E HIJOS SACI             ,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.             ",120.0
118,202697,ROSENTAL DAVID E HIJOS SACI             ,6090020011               ,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.              ",120.0
119,202761,DISTRIBUIDORA JOTA BE S.A.              ,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
120,202761,DISTRIBUIDORA JOTA BE S.A.              ,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",120.0
121,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
122,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",120.0
123,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",120.0
124,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                           ",120.0
125,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010010184               ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.                           ",120.0
126,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",120.0
127,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.            ",120.0
128,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.                   ",120.0
129,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010570018               ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.                          ",120.0
130,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.                           ",120.0
131,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL          ",120.0
132,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010900002               ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.                ",120.0
133,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010900017               ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.             ",120.0
134,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010900018               ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.               ",120.0
135,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.    ",120.0
136,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.                   ",120.0
137,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010900032               ,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.                  ",120.0
138,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.                      ",120.0
139,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.                     ",120.0
140,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6011570002               ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.                      ",120.0
141,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.                 ",120.0
142,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120.0
143,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
144,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL        ",120.0
145,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",120.0
146,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
147,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
148,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL              ",120.0
149,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
150,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030040073               ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
151,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030050069               ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",120.0
152,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",120.0
153,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",120.0
154,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",120.0
155,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030050074               ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",120.0
156,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030330001               ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL ",120.0
157,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6030330002               ,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP,M.I./ARL ",120.0
158,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6040100009               ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                          ",120.0
159,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",120.0
160,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6050080010               ,"SGOLF,CADA DIA, L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M.I./ARL",120.0
161,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6050100002               ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.                       ",120.0
162,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",120.0
163,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.             ",120.0
164,202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,6090020011               ,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.              ",120.0
165,202826,VAZQUEZ Y CIA S.A.                      ,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
